word,meanAnger
dokuczliw,4.1923075
nag,1.9615384
kra,4.3846154
ofiarow,1.2307693
tulipan,1.2307693
ciotk,2.0769231
ped,3.4230769
sport,1.7692307
cierp,4.1153846
wiąz,1.9615384
płatność,3
państwo,2.3461537
dam,1.5769231
zad,2.5
nieżyw,3.1923077
odkryw,1.2692307
klas,1.9615384
nuklearn,2.8076923
kiełbas,1.7307693
rozdziel,2.7692308
relacjonow,1.6153846
energ,2
karnaw,1.2692307
pokrzepion,1.2307693
czarownic,2.0384614
mdłoś,3
madonn,1.7692307
lil,1.0769231
rann,3.1153846
chłopięc,1.6153846
kom,2.1538463
wiesz,2.8846154
str,3.7692308
wyzwolon,1.0769231
dziuraw,3.6923077
księżniczk,1.6538461
ustaw,2.6153846
zamys,1.6538461
wad,4
przyzwoit,1.3846154
przychodz,1.6923077
przemieszcz,1.8461539
nieszczęś,4.4615383
odlatyw,1.3461539
ochron,1.9230769
utrudn,4.5
por,1.3461539
odizolowan,3
rozszerz,1.8461539
biur,1.9230769
imprez,1.4615384
kształtując,1.5769231
kaczk,1.3461539
dech,1.4615384
tyran,5.576923
rolnicz,1.6153846
poetyck,1.6538461
hotel,1.4230769
uroj,3.0769231
ameryk,1.6538461
idyll,1.2307693
zakłopotan,2.8461537
pigułk,2.6923077
posag,1.5384616
will,1.5
badacz,1.7692307
niedozwolon,3.6923077
klejnot,1.3076923
osobliw,1.6153846
plon,1.4615384
konto,1.9615384
ma,1.6923077
małżeńsk,1.7307693
rozmaw,1.6923077
fajk,1.6923077
otrzymyw,1.2692307
zmus,4.423077
liczyć,1.9230769
kaw,1.2692307
syn,1.5
mydło,1.4615384
palar,3.1923077
erot,1.7307693
bycz,2
lotto,2.3461537
cen,1.3076923
list,1.6538461
małżon,1.8846154
obrączk,1.4230769
środ,1.6923077
odwrac,2.2307692
poślub,1.4615384
strzał,2.2692308
waśń,3.1153846
kotwic,1.3461539
brylant,1.2307693
konflikt,4.5384617
łacińsk,1.6923077
sądownictwo,3.1538463
zawodz,4.9615383
słabość,4.076923
należ,1.8076923
mgł,2.1923077
pol,3.2307692
niewolnic,4.6923075
kąpiel,1.3461539
drobn,1.4230769
wnuk,1.3846154
szpikow,2.4615386
rozbudowyw,1.3076923
negatywn,4.1538463
kukiełk,2.3846154
literatur,1.5
ocenzurowan,3.2692308
mężczyzn,2.5384614
przemoc,5.576923
konstytuc,1.7307693
kompromitując,4.6923075
barbarzyńc,4.1923075
wanil,1.1538461
zakładnik,4.0384617
weseln,1.5
sof,1.3461539
nieprzystępn,3.4230769
obdart,2.6923077
wartoś,1.3076923
granic,2.6923077
tron,1.9230769
szczegó,2.2307692
krzycz,4.5
lamp,1.5769231
przebaczyć,1.7692307
blask,1.3076923
głup,3.5769231
krucyfiks,2.1153846
tortur,4.6153846
brud,3.8846154
kop,2.4230769
krzywdz,5.6153846
wykwintn,1.3846154
luksus,1.8846154
samolot,1.3076923
zostaw,1.6923077
pokój,1.4230769
lekkomyślność,3.7692308
aplauz,1.6153846
pych,3.7692308
wyrusz,1.4615384
oszustwo,4.9615383
jazz,1.6153846
satysfakcjonow,1.5384616
pazur,2.1538463
klej,1.8461539
wykończyć,3.1538463
bluzk,1.3846154
przypomin,2.5
kaw,1.3846154
monog,1.5769231
poron,4.5
zatarg,3.7307692
bezkonflikt,1.4615384
bankructwo,4.8846154
odsetk,2.8461537
centraln,1.8846154
rozbój,4.269231
mit,2.0384614
administr,3.3846154
pistolet,3.2307692
zwiększ,1.5
wspomn,2.0384614
spis,3.8076923
dążyć,1.5769231
zakon,2.0384614
milion,1.2692307
ostrożn,1.6923077
szczep,2.0384614
altruist,1.6538461
pogrzeb,3.5384614
wydat,3.6923077
pacjent,2.8076923
godzin,2.1538463
piekło,3.3076923
kucyk,1.5
wzór,1.6153846
uważn,1.4230769
pal,3.5769231
owdow,3.7307692
kon,3.1538463
knajp,1.4615384
zazdrośc,4.6538463
działalność,1.8461539
szuk,2.9615386
polit,4.1538463
popielat,1.4615384
par,1.4230769
rycersk,1.7307693
stadium,2.1923077
upaln,2.3461537
areszt,3.7692308
skórk,1.7692307
piłk,1.6153846
kreatywn,1.6923077
naiwn,3.4230769
safar,1.3076923
nagryw,2.6538463
półżyw,2.3461537
ocen,3
domostwo,1.3846154
zaraz,3.0769231
werand,1.2692307
krymin,2.2692308
sąsiedzk,1.7307693
nagan,3.4230769
heteroseksualn,1.5384616
laboratoryjn,1.1923077
dokument,1.8076923
świąt,1.6153846
wątł,2.1538463
potop,2.8076923
agresywn,4.5
walizk,1.6153846
dziarsk,1.7307693
lat,1.2692307
kat,3.6923077
pobożn,2.6538463
cnot,1.7307693
prze,1.1153846
chciwość,4.3461537
sow,1.2692307
mle,1.8076923
ząb,1.9230769
walc,1.5384616
leżank,1.3846154
wspomin,2.0384614
rozkład,1.8076923
stron,2.4615386
naród,2.0769231
zbior,1.7692307
bikin,1.2692307
gest,1.6153846
gromadz,1.8461539
powietr,1.1923077
propagand,3.3461537
ogór,1.3846154
kredyt,3.7307692
orze,1.2692307
reput,1.8846154
monotonn,3.5384614
welon,1.6923077
gadz,1.8461539
flet,1.7307693
zakonnic,1.7307693
gratis,1.8076923
powstaw,1.6538461
szubienic,3.6923077
umyśln,3.0384614
pięść,4.3076925
niewolnicz,4.730769
rzeczywistość,2.2307692
band,4.9615383
siostrzenic,1.7692307
zagadyw,2.4230769
srebrzyst,1.4615384
park,1.0769231
organ,1.7307693
horoskop,2.6923077
sztang,2.0384614
nieruchom,2.3076923
kończyć,2.1923077
pędz,2.5384614
lustro,2.1538463
dyskutow,2.4230769
wilgotn,2.5384614
izdebk,1.8461539
spalin,2.9615386
zgłosz,1.7307693
pokus,2.2307692
org,1.7307693
płynn,1.4615384
trac,4.230769
uznaw,1.5
zab,5
jacht,1.4230769
nieład,4
uzdrow,1.3461539
jałmużn,2.8846154
czynność,1.6923077
ludobójstwo,5.283019
mag,1.2307693
skandal,3.4230769
oddziaływ,1.7307693
lis,1.9615384
bezradn,4.3076925
objaw,1.7692307
wdzięk,1.4615384
koran,2
szaf,1.3461539
mamus,2.1923077
dojrzał,1.6538461
anormaln,2.1538463
partner,2.1538463
świąt,1.5769231
szafir,1.1153846
warkocz,1.4230769
użądl,4.3076925
zgon,3.8461537
port,1.1923077
walk,3.8846154
pand,1.2307693
szejk,2.0384614
święto,1.6153846
krat,3
samotność,2.9615386
głaz,1.5384616
nurkow,1.1538461
charakter,2.0769231
misj,1.7692307
zał,2.9615386
sławn,1.8461539
skorpion,2.4615386
zabójstwo,4.769231
rzecz,1.5769231
świat,2.5384614
satyr,1.8076923
kneblow,4.3846154
podat,4.1153846
doradz,1.7307693
bocian,1.0769231
diabe,3
tyton,2.9615386
gród,1.2692307
straż,2
kierow,1.6923077
bakter,2.5769231
kierownik,2.8076923
produkt,1.8461539
ryn,1.6923077
dręczyć,5.0384617
dźwięk,2.3461537
dzieło,1.3461539
zmarł,3.5384614
gan,3.5769231
zdradz,5.423077
ch,5.230769
działk,2.0384614
szef,3.5384614
zwlek,3.9615386
biesiad,1.8846154
wrzos,1.3461539
szans,1.5769231
tyfus,2.8076923
zakończyć,2.7692308
papryk,1.4615384
złoto,1.6538461
koleg,1.6153846
człon,1.4230769
wstrząsnąć,3
mimik,2.0769231
importow,1.7692307
zbrod,4.3076925
nerk,1.5384616
siedz,2.1538463
motocykl,1.8076923
krok,1.4230769
oklaskiw,1.3846154
skąp,3.6153846
wieczór,1.5
mew,1.8461539
ukł,3.1923077
zwyrodnialec,4.9615383
pał,1.6153846
bliskość,1.5
strój,1.6538461
prośb,2.1923077
napotyk,1.6538461
bezcześc,4.923077
part,3.6538463
przyznaw,1.7307693
kandydat,1.8461539
sęp,4.1153846
cwan,3.8461537
skrupulatn,1.8846154
zakład,1.6538461
przyzwal,2.1153846
pasterz,1.1538461
ksiądz,2.8846154
podaw,1.6538461
wizerun,1.6923077
ważyć,2.5384614
sław,1.6153846
grób,3.1153846
żytn,1.6153846
nieżyc,3.7692308
kośció,2.9230769
polec,1.6153846
kontrolow,3.5769231
notariusz,2.5769231
męczar,4.230769
wyznaw,1.5769231
łazienk,1.1538461
triumfaln,1.7692307
okular,2.0384614
łagodn,1.3846154
chleb,1.3846154
nobilitow,1.5769231
ptak,1.6153846
piosenk,1.5384616
samobójstwo,3.6538463
konkurencyjn,3.5
wojownicz,3.3461537
rusz,1.7692307
bagno,2.5384614
przygotowyw,2.1153846
tradycyjn,2.3846154
db,1.3076923
dodat,1.3461539
dokładność,1.3076923
latorośl,1.5
zn,1.2692307
zakłaman,4.730769
szkielet,2.1153846
zdj,1.6538461
odczuw,1.6153846
cios,3.8461537
magazynow,2.0384614
huragan,3.2692308
złość,4.8461537
palec,1.3461539
łuk,1.5769231
turban,2.1538463
zajazd,1.1923077
wyzwoliciel,1.6538461
jam,1.7307693
zam,3.5
opad,2.8461537
zarab,1.7307693
złowrog,3.8076923
pijan,3.2307692
no,2.6153846
schorowan,3.3461537
móc,1.4615384
mięsień,1.4615384
samowystarczaln,1.1153846
kruk,1.7307693
maf,3.5769231
żebr,3.4615386
sens,1.8846154
jaszczurk,1.3076923
spódnic,1.2307693
malow,1.5
bombowiec,3.3846154
zdolność,1.2692307
zarząd,2.6923077
prorocz,1.8846154
masakr,4.230769
pizzer,1.5
diament,1.1538461
uchodźc,2.4230769
podziękow,1.1923077
butelk,1.7692307
porząd,1.6923077
negow,2.8076923
organ,1.6153846
igloo,1
węgorz,1.4230769
nielegaln,3.5769231
paw,1.2692307
zasłużon,1.0769231
kryzys,4.269231
parlament,4.076923
znalazc,1.5769231
nienagann,1.7307693
aprobując,1.3846154
prakt,1.6923077
hormonaln,2.0769231
tratw,1.3846154
towarzyszyć,1.3461539
wschodn,1.7307693
kontynuow,1.7307693
zadłużon,4.4615383
przypad,2.3846154
heretyk,2.8461537
zawdzięcz,1.8846154
trup,2.8846154
wywoływ,2.0769231
rozszczep,2.0384614
słoń,1.2307693
imi,1.6538461
zaraż,4.1153846
przedstaw,1.6153846
telefonow,2.1153846
sterown,1.9230769
intryg,4
wiedz,1.5769231
wykładowc,2.4615386
liryk,1.4230769
wszechświat,1.2692307
ponadczas,1.3076923
pomnik,1.6153846
otacz,1.6153846
tab,2.4230769
referat,2.5
miłość,2.0769231
uzysk,1.5
plagiat,4.8846154
spotyk,1.3461539
zniesławion,4.1538463
piskl,1.2692307
tydzień,2.0769231
kładk,1.3846154
wydźwięk,1.8076923
szczeni,1.4230769
taktown,1.5
snob,3.9615386
pojmow,1.5384616
zadośćuczyn,1.6153846
zakup,1.8461539
studiow,2.1538463
pilnik,1.7692307
kar,4.3846154
formow,1.8846154
męk,3.5384614
kamienic,1.4615384
paznok,1.7307693
kalor,2.5769231
map,1.5
pech,4.5
awans,1.3846154
profesor,1.9230769
wydaw,2.6923077
kompan,1.4615384
fok,1.2307693
podstaw,1.8461539
kartotek,2.4615386
niezmordowan,1.3846154
zwierz,1.4230769
orzecz,2.6538463
wzmacn,1.8461539
łoś,1.4615384
lew,1.5769231
powitaln,1.5
harow,4.269231
czytank,1.5769231
polig,2.3076923
gra,2.2307692
chaot,3.8461537
bomb,3.9615386
ruch,2
uroczystość,1.6923077
ampułk,1.8846154
maksymaln,1.8846154
dzwon,2.3076923
geniusz,1.9230769
kolejk,3.7307692
dręczyciel,5.230769
wytrwał,1.7692307
teczk,2.1538463
własność,1.5769231
interesant,2.8076923
błąd,4.6923075
ochran,2
giełd,2.6153846
mist,1.9230769
ostrożność,2.0769231
karaln,3.5769231
procent,2.4615386
szaleństwo,2.4615386
komunist,4.3846154
muzyk,1.6923077
dzień,1.6923077
kończyn,1.4615384
wykształc,2.0769231
specjaln,1.9615384
nauczk,3.9615386
powodow,2.9615386
naiwność,4
ucz,2.5
przypadk,2.1153846
tost,1.3846154
min,2.2307692
komitet,2.3461537
więz,2.3846154
nacisk,3.8461537
domin,3.1153846
czyśc,2.4615386
niedziel,1.9230769
leż,1.6538461
opuszcz,3.1923077
płak,3.3846154
znajdow,1.2692307
trun,1.9230769
projektow,1.3076923
znajom,1.5384616
mól,3.5769231
wiosło,1.3846154
docen,1.3461539
bank,2.7307692
film,1.5
bol,4.076923
oferow,2.1538463
koło,1.6538461
schron,1.2307693
błyskotliw,1.3461539
słab,3.0769231
wiwat,1.4615384
płyt,1.2307693
ojciec,2.1923077
śmiał,1.8846154
łap,1.5769231
szlacheck,1.7307693
impet,2.6153846
łotr,3.5769231
bęben,1.6923077
zastępow,1.9230769
bunt,4.423077
impuls,1.8846154
kropl,1.3846154
bad,1.4230769
skaz,3.5
fortun,1.6538461
klatk,3.2692308
obóz,2.6538463
milcz,2.3846154
zap,1.6538461
życzyć,1.5384616
kozic,1.1153846
pisank,1.1153846
ołtarz,1.6538461
ciężarówk,2
traumat,3.5384614
kaźń,3.3076923
wynik,1.4230769
krokus,1.0769231
rozkazyw,4.1923075
znan,1.3846154
pirack,2.7307692
kasztan,1.2692307
groźb,4.3076925
chrystus,1.3461539
reumatyzm,3.1153846
specjalist,1.3846154
krytykow,4.1538463
lin,1.5769231
sierp,2.7692308
chrzc,1.7307693
awantur,5.230769
panieńsk,1.4230769
bunkier,2.4230769
akwarium,1.1538461
przypuszcz,1.9230769
zakręt,2.3461537
przeżyw,2.5769231
embargo,2.8461537
widok,1.5
emc,2.3461537
per,1.2307693
minimum,2.3076923
wielbłąd,1.1153846
celnik,2.7692308
loch,3.0769231
ascet,1.8846154
chud,1.9230769
srebrn,1.4230769
ety,1.5
wonn,1.2692307
zszarzał,2.6153846
odpowiedź,1.6538461
papież,1.5769231
trwał,1.2692307
wiatr,2.6538463
kult,2.3461537
opad,2.4230769
drzewo,1.1153846
br,2.3076923
nieuczciw,5
term,1.2692307
dziwkarz,4.6538463
pion,2.8846154
pszczelarsk,1.6538461
nóż,3.5384614
tytu,1.5
większość,2.5
okrutn,5.3461537
sił,2.2307692
krwaw,3.6153846
dzwon,1.4230769
wzdych,2.2692308
ofiar,3.9615386
podarow,1.1153846
reformow,2.3076923
nowoczesn,2.1538463
wierzyć,1.6153846
slogan,2.3076923
narodzin,1.1923077
skorumpowan,4.923077
odracz,3.1153846
gitar,1.7692307
blisk,1.1923077
obcas,2
łam,3.0769231
regulow,1.7307693
spoliczkow,4.6153846
klacz,1.1153846
kamer,1.8461539
urząd,4.076923
pieczętow,1.4615384
bękart,3.6538463
dopł,3.8846154
ślub,1.5384616
pielęgn,1.5769231
niewiern,4.923077
księżyc,1.3076923
koalicyjn,2.1538463
skromność,1.9615384
wiersz,1.8846154
prze,1.5384616
zam,1.2307693
radyk,2.6538463
kupow,2.6923077
cukier,1.2307693
pretekst,2.6538463
związ,2.5384614
kor,1.3076923
śmi,4.076923
twórcz,1.5769231
stłucz,3.4615386
jeż,1.4230769
opowiad,1.5769231
nić,1.5
prezydent,2.5384614
koron,1.5384616
panoram,1.1923077
rozmown,1.6153846
obumier,2.9230769
oswo,1.3461539
sznur,2.3846154
polędwic,1.3076923
okrutnik,3.8846154
plaster,1.8076923
obraz,1.6153846
rewolucyjn,2
zawod,1.6538461
wędk,1.2307693
starann,1.8846154
kłam,4.6153846
koch,1.9230769
służąc,2.8461537
wie,1.8076923
chłopiec,1.6153846
upadłość,3.1538463
odważn,1.6153846
wędkarz,1.1538461
konsekwentn,1.5769231
siln,1.9615384
nastrój,2.5769231
zems,4.576923
pros,3.1153846
unicestw,4.076923
krzyż,2.5769231
komin,1.2692307
przebieg,2.1153846
siostrzeniec,1.6538461
whisk,1.6153846
tyć,4
napier,3.1923077
grzyb,1.5
plaż,1.6153846
wachlow,1.5384616
wyć,4
miękk,1.9230769
limit,3.5
wróżk,2.2307692
zim,3.2307692
idio,4.269231
wynajmow,2.6538463
magik,1.3846154
rejs,1.2692307
panow,2.3846154
niedopatrz,4.576923
zawier,1.5
kres,2.9230769
rosnąć,1.9230769
min,2.4615386
rozmyśl,2.3461537
demokr,2.8461537
błogosławion,1.3076923
przedstawiciel,2.1153846
ryb,1.3461539
bals,1.4230769
próbow,2.5384614
przewin,3.3461537
akcj,1.6923077
gość,1.7692307
dumn,1.8846154
skostniał,2.6538463
izb,1.9230769
pyt,2.2692308
żyw,1.8461539
iskr,1.8461539
wykrocz,3.8846154
doświadczon,2.0384614
autorytet,1.8461539
przeciwieństwo,2.5769231
kuchenk,1.5
pomag,1.7692307
steryln,1.8846154
best,3.2307692
st,2.5
dyplomat,2.3461537
żyd,2.2307692
martw,3.1538463
pokazyw,1.8076923
sztylet,3.6153846
motywow,1.9230769
aktywn,1.9230769
scept,2.7307692
regulator,1.7692307
zup,1.3076923
wrzeszcz,5
fajtłap,3.6153846
płaszcz,1.8461539
napad,4.269231
szokując,2.9615386
odjazd,2.2307692
połysk,1.5384616
robotnik,2.6538463
człow,3.5384614
montow,2.3461537
zbawienn,1.3846154
ran,4
cylinder,1.3846154
turyst,1.7307693
huśtawk,1.5769231
materac,1.4230769
demokrat,2.6538463
prymitywn,3.1538463
doktor,2.5
brygad,1.9615384
majętn,2.1923077
żar,1.8846154
zmien,2.7692308
wirus,3.4615386
dusz,1.5769231
wab,2.2692308
brzoz,1.5
wafel,1.7692307
zrzut,2.4615386
zabłądz,3.9615386
wod,1.6153846
potkni,3.8461537
zwycięż,1.8076923
płuco,1.9615384
sadyst,4.4615383
uchron,1.8076923
much,3.3846154
upodob,1.5384616
past,1.6153846
musical,1.7692307
skromn,2.1153846
bicz,3.1923077
zarzuc,3.6153846
kontakt,1.6153846
paradoksaln,2.5
czapk,2.2692308
ostatn,3.4230769
uczel,2.6923077
bezinteresown,1.9230769
mordow,5.0384617
atrakcyjn,2.1923077
odpowiedzialn,1.7692307
motto,1.6153846
odosobnion,3.3076923
więz,2.9230769
szczer,1.9615384
chichot,1.9230769
wygryw,1.9230769
znacz,1.5384616
stagn,3.5769231
rozwiąz,1.8076923
trójkąt,1.6538461
cyn,4.3846154
runąć,3.5384614
ulepsz,1.4615384
nabyw,1.7307693
altank,1.1153846
torturow,4.923077
mydlin,1.3461539
odset,2.0769231
opatryw,2.2692308
zaręczon,1.5769231
arsen,1.7692307
ekran,1.5769231
chrząszcz,2.0769231
odżyw,1.4615384
knebel,3.5384614
śmietan,1.5
scen,2.1923077
melon,1.4230769
wiedz,1.5
banan,1.5769231
powódź,3.5384614
wypracow,3.4230769
topór,2.5384614
niespodziewan,2.2307692
nacin,2.6153846
instrument,1.6923077
śnieg,2.6923077
partyzanck,2.1153846
skór,1.4230769
bilans,1.5769231
poświęc,1.7692307
zegar,1.4615384
stabiln,1.3461539
album,1.2692307
młodzież,1.8461539
ambitn,1.5769231
prawdziw,1.3846154
iść,1.4230769
istn,2.0384614
sabotaż,3.1923077
rekord,1.3076923
kus,1.9230769
balon,1.1923077
służyć,2.5769231
most,1.2307693
kłót,5.1153846
bohatersk,1.6153846
władz,2.9230769
koń,1.1923077
futro,1.8461539
zamierz,1.4615384
matk,1.7692307
zginąć,3.5384614
obronn,1.5
rozwiązyw,1.3461539
oddaw,2.2307692
toks,2.5769231
zgładz,3.8461537
perfekcyjn,2.0769231
płomienn,1.6538461
monolog,2.2307692
wenus,1.2307693
flag,1.2307693
wojn,4.2115383
język,1.1923077
toal,1.5384616
monopol,1.3846154
wymodl,2.2692308
gigant,1.6923077
podróżow,1.2307693
spotk,1.0769231
goździk,1.1538461
zapewn,1.4230769
laur,1.2692307
str,3.5769231
zapłacon,1.2692307
pies,1.3461539
abdykow,1.5769231
uzn,1.0769231
drog,2.8076923
myśl,1.6923077
zam,3.5
pasjonując,1.2692307
życ,2.4230769
upad,3.1538463
kryt,3.2692308
chor,2.8461537
akademik,1.4230769
fin,1.2307693
jodł,1.1538461
brutaln,4.0384617
zaangażowan,1.6153846
saun,1.1538461
nowotwór,3.6923077
woł,1.7307693
byt,1.6923077
ładun,1.3846154
mądrość,1.4615384
oprysz,2.5769231
rozdaw,1.2692307
pis,1.3846154
nadzorc,2.1923077
emerytaln,1.8461539
wiadomość,1.5769231
urlopowicz,1.4230769
niewinn,1.4230769
gawędz,1.3076923
pałac,1.3846154
mentor,1.6538461
tłuszcz,2.9230769
marksis,2.3461537
przyjmow,1.2307693
pierścion,1.0384616
nieprzyjaciel,3.8461537
pas,1.8076923
oczyszcz,1.6538461
przebiegł,2.6538463
dżum,2.5
przestwor,1.2692307
promieniow,1.1923077
sodom,2.1923077
smok,1.6538461
powrac,1.2692307
wag,2.1923077
przepędz,3.3076923
prowadz,1.6538461
oddych,1.3076923
pęcherz,1.7692307
sprytn,1.8076923
kłamstwo,4.230769
jeleń,1.1923077
samiec,1.7307693
precel,1.1153846
połudn,1.4615384
informow,1.7692307
rywalizow,2.9615386
przycisk,2.6538463
ogrzew,1.3461539
dup,2.0769231
podwędz,2.5
skryt,2.1153846
rozpozn,1.4615384
myśliciel,1.5384616
szykanow,4.3461537
potrzebow,2.2692308
pomidor,1.1923077
książk,1.7692307
hero,1.4230769
rozwag,1.4230769
zadb,1.3076923
opozyc,2.6923077
dus,4.5
szmaragd,1.1923077
cło,2.3076923
pończoch,1.0769231
sztam,1.1923077
podstępn,3.6153846
wybrzeż,1.0384616
kwot,1.4615384
przywil,1.9230769
humanitarn,1.3076923
czarodziejsk,1.2307693
okolic,1.4230769
rozważ,1.7307693
gniew,4.923077
bajk,1.3076923
mieszk,1.5
pias,1.6153846
łaknąć,1.4615384
wnios,1.6923077
oficer,1.7307693
zrozumiał,1.3076923
marchw,1.1923077
przej,1.7692307
zran,4.076923
ciało,1.5
wędrown,1.1923077
prysznic,1.1153846
paczk,1.1923077
pręgierz,2.1923077
hojn,1.3461539
wspólnik,1.7307693
syrop,1.3846154
szkoln,2.2307692
kulturaln,1.1923077
dysponow,1.3076923
mał,1.5769231
wynalazc,1.1538461
trumn,2.3461537
wol,1.5
wymarsz,1.4615384
przykaz,2.3846154
oświadczyn,1.3461539
katow,4.8846154
mod,2.5769231
walczyć,3.5
jezioro,1.0769231
kurw,4.923077
dzia,1.5384616
liczn,1.5
ulew,2.6538463
słowo,1.6538461
manko,2.2692308
sensown,1.2692307
poker,1.7307693
szept,1.6538461
pralin,1.2692307
kwaśn,1.7307693
wzrast,1.5
nazis,5.0384617
pokorn,2.2692308
błogosław,2
jabłk,1.4230769
milic,3.9230769
bystr,1.4615384
kob,1.9230769
latar,1.5769231
doradztwo,2.2307692
licenc,1.7692307
gospodarstwo,1.8461539
przekręcon,2.5769231
pozn,1.6538461
sekt,3.5384614
przedsięwziąć,1.6538461
oper,1.6538461
przestaw,2.4230769
dat,1.6538461
zmor,2.7692308
relig,2.4615386
żeńsk,1.6923077
faszyzm,5.3461537
krew,2.0769231
osio,2.8076923
znakomit,1.4615384
żądz,2.9615386
złudz,3.0384614
jech,1.3076923
pierś,1.5
rzeź,4.576923
cel,1.7692307
emoc,2
czat,2.0384614
karaluch,3.2692308
akceptow,1.7692307
wiar,1.9615384
reklamow,3.4230769
amulet,2.3076923
zarządz,2.3846154
manow,3.3461537
oszałamiając,1.6153846
pensj,2.4615386
katafalk,1.8461539
nieporadn,3.9230769
hit,1.8076923
kred,1.8076923
cen,3.3846154
lotos,1.2692307
śpiew,1.5384616
holocaust,5.8846154
nikotyn,4.1923075
parasol,1.4615384
pociągając,1.5
oskarż,3.6538463
homar,1.3846154
uczc,1.4230769
moździerz,1.9230769
roszczen,4.3076925
kukurydz,1.3076923
pyskat,4.5384617
zaprasz,1.5
skłonn,1.8076923
zdych,3.8461537
ziem,1.3846154
odżywcz,1.4230769
podejrzew,4.3846154
uwaln,1.5384616
żołnierz,2.1923077
skrupuł,3.2307692
zmusz,5.3461537
gad,3.4230769
scen,1.6923077
pulchn,3.1153846
form,1.8076923
odpuśc,3.3846154
kierowc,2.4230769
rzeźnik,2.6538463
log,1.7692307
pakt,2.5384614
wydatk,4.3076925
bóg,2.1538463
pamiątk,1.3846154
płynąć,1.6538461
fotel,1.3846154
gruszk,1.3461539
stereotyp,3.6153846
tat,2.3461537
litr,1.4615384
puszcz,1.5384616
malar,3.4615386
przenos,2.1153846
leczyć,1.3846154
wyrazist,1.5
zdzir,4.8461537
staw,1.6153846
kapitulow,3.8461537
ciasto,1.4615384
gardło,2
opiekuńcz,1.5769231
mag,1.6538461
cytat,1.5
hymn,1.3076923
wskazyw,2.0384614
getto,5.1923075
wieżowiec,2.1923077
tajemnic,2.2307692
odmaw,3.2307692
kasyno,3.1538463
opanow,1.9230769
trag,3.3076923
żartow,2.3461537
dziwn,2.0769231
telep,2.8461537
klient,2.8076923
peerelowsk,3.3846154
papug,1.5384616
założ,1.6923077
herezj,4.0384617
rdzew,2.6153846
piwnic,1.9615384
łask,2.3461537
bezduszn,4.4615383
kabel,3.0769231
tyr,5.0384617
wysadz,2.6153846
pień,1.5769231
ciągnąć,2
puder,1.7307693
trąd,2.5384614
stopień,1.8076923
umow,2.1153846
alkoholik,5.3846154
aresztow,4.1923075
ostr,2.7692308
talerz,1.8846154
idealn,1.8846154
wierność,1.4230769
piekarnik,1.3846154
winn,3.8461537
siostr,1.8846154
puszk,2.1538463
zajmow,1.9230769
cyrk,2.5769231
pasożyt,4.3076925
sposób,1.6538461
maślan,1.5
odznacz,1.6153846
szorstk,3.0384614
klimat,1.3461539
wtargnąć,5.1538463
intymn,1.4615384
fakt,2.4230769
niechęć,4.076923
cierpliw,1.8846154
odpier,2.6153846
wuj,2
mango,1.3846154
panując,2.6923077
sikork,1.2692307
lamentow,3.7307692
ciekaw,1.3076923
powiedz,1.3461539
porozum,1.6153846
demontow,2.1153846
niewyp,3.6923077
progr,2.1153846
paserstwo,3.7692308
pomyłk,4.3846154
chmur,2.1538463
oczekiw,2.1153846
wyczekiwan,1.3461539
aromat,1.5384616
las,1.2692307
zabran,4.576923
szlagier,1.8461539
podziemn,1.8461539
tropikaln,1.4615384
kamienn,1.9230769
uzdolnion,1.6923077
chwyt,1.5
wysportowan,2.1538463
zasięg,2.4230769
tand,1.5
interpretow,2.3846154
koszmar,3.2692308
smocz,1.7307693
metod,1.7307693
jakość,1.7692307
parowiec,1.6923077
wiwatow,1.6923077
aprobow,1.7692307
wypożycz,2.2307692
klas,1.6153846
pociesz,2
rzuc,2.9230769
mut,2.6538463
kozak,2
nos,2.0769231
odrzuc,4.3076925
gniewn,4.6538463
szparag,1.7692307
fabryk,2.4615386
fantazj,1.6923077
skrzat,1.7692307
terapeut,2.1923077
kiepsk,3.7692308
telewizyjn,2.4230769
kanclerz,2.1538463
talar,1.4615384
med,2.0769231
mor,1.6153846
monarch,2.7692308
poezj,2.0384614
odbier,2.4230769
ulic,1.8846154
zderz,3.5384614
utalentowan,2.1538463
urok,2.0769231
pojedyn,2.9615386
histor,2
konsumpcyjn,2.9230769
plan,1.6153846
język,2.3846154
egoist,4.923077
bar,2.3461537
moraln,1.6923077
potężn,2.6538463
zdystansowan,2.3076923
zdobyw,1.8846154
drobnoustrój,2.6153846
ciężar,3.3076923
jedność,1.7307693
pobudz,2.4230769
kurz,3.2692308
skruszon,1.9230769
cech,2.0769231
dopomóc,2
atak,4.1923075
palm,1.2592592
zagorzał,2.5185184
upraw,1.2962962
lecz,2.6666667
żniwo,2
przyrast,1.7407408
dzieln,1.4444444
rywal,3.2592592
prezerwatyw,1.8888888
rewolwer,3.1851852
poz,1.5185186
koniec,2.1111112
skarbiec,1.4074074
kaganiec,2.7407408
rozpal,1.6666666
blizn,3
prost,1.6296296
gol,1.7037038
pęk,2.7407408
myśl,1.962963
ból,3.9629629
filiżank,1.3333334
debiutow,1.5185186
pomów,4.037037
kom,1.3703704
dramat,3.2592592
złośliw,4.148148
dziur,1.925926
woz,1.8518518
dokonyw,1.5555556
kobr,2.074074
gąsienic,1.7407408
mord,5.2222223
chc,1.7777778
udz,1.6666666
